invoiceId,invoiceAmount,invoicePaidAmount,invoiceBalance,invoiceDiscountRate,invoiceDiscountAmount,invoiceProfit
19015,1675,0,1675,0,55,158.93
19016,97.5,97.5,0,0,0,12.75
19017,570.32,570.32,0,5,30.02,51.053
19018,1110,1110,0,0,36.96,125.41
19019,160,160,0,0,0,20
19020,750,750,0,0,2.82,95.85
19021,610,610,0,0,21.8,60.83
19022,220,220,0,0,10,19.2
19023,298.78,298.78,0,0,0,40.4
19024,1392.15,0,1392.15,5,73.27,109.399
19025,160,160,0,0,7,15
19026,96,96,0,0,0,10.32
19027,200,200,0,0,5,25.45
19028,319.86,319.86,0,0,0,47.74
19029,150,150,0,0,8.1,12.42
19030,356.04,356.04,0,5,18.74,30.501
19031,1649,1649,0,3,51,117.13
19032,130,130,0,0,0,17.93
19033,470,470,0,0,8.8,49.72
19034,110.01,110.01,0,5,5.79,9.6
19035,32.85,32.85,0,0,0,4.52
19036,99,99,0,0,0,34
19037,382.85,382.85,0,5,20.15,32.35
19038,686.85,686.85,0,5,36.15,65.85
19039,80,80,0,0,0,16.28
19040,120,120,0,5,7,10
19041,250,250,0,0,10,47
19042,120,120,0,0,0,18
19043,240,240,0,0,9,24
19044,20,20,0,0,0.55,1.1
19045,163.4,163.4,0,5,8.6,13.52
19046,829.98,829.98,0,5,43.68,72.677
19047,24.3,24.3,0,0,0,3.66
19048,10.2,10.2,0,0,0,1.4
19049,170,170,0,0,2.5,20
19050,250.42,250.42,0,3.5,9.08,30.4475
19051,30,0,30,0,0,30
19052,864.5,864.5,0,5,45.5,78.38
19053,54.9,54.9,0,0,0,6.9
19054,320,320,0,0,5,42.01
19055,460,460,0,0,0,41
19056,477.43,477.43,0,5,25.13,40.952
19057,130,130,0,0,5,13
19058,28.4,28.4,0,0,0,3.76
19059,179.996,179.996,0,5,11.884,13.916
19060,299.25,299.25,0,5,15.75,27
19061,360,360,0,0,0,54
19062,630,630,0,0,0.5,135.2
19063,94.86,94.86,0,0,0,12.24
19064,65.55,65.55,0,5,3.45,5.55
19065,600,600,0,0,0,78.2
19066,120,120,0,0,0,18
19067,180,180,0,0,0,45
19068,54.82,54.82,0,5,2.89,5.015
19069,100,100,0,0,0,17.5
19070,16,16,0,0,0,2.3
19071,50,50,0,0,4,0.8
19072,149.46,149.46,0,4.5,7.04,13.3575
19073,290,290,0,0,2.14,35.96
19074,60,60,0,0,1.36,6.64
19075,470,470,0,0,20,37.79
19076,4.65,4.65,0,0,0,0.65
19077,46.8,46.8,0,0,0,6.2
19078,80,0,80,0,0,26.32
19079,340.2,0,340.2,0,0,46
19080,161.5,161.5,0,5,8.5,13.7
19081,20,20,0,0,0,4.4
19082,30,30,0,0,0,12.43
19083,400,400,0,0,16.88,36.06
19084,240,240,0,0,0,36
19085,7533.41,7533.41,0,5,396.5,684.4
19086,44.39,44.39,0,0,0,6.25
19087,180,180,0,0,10,14.6
19088,130,130,0,0,5,13.4
19089,110,110,0,0,5,6.3
19090,107.64,107.64,0,0,0,14.7
19091,60,60,0,0,0.6,7.3
19092,190,190,0,0,5,44.5
19093,117.1,0,117.1,0,0,14.4
19094,3958.14,3958.14,-1041.86,5,208.32,313.74
19095,1000,1000,0,0,100,35.1
19096,41.47,41.47,0,5,2.18,3.5675
19097,73.75,73.75,0,0,0,13
19098,30,30,0,0,0,4.17
19099,359.1,359.1,0,5,18.9,27.48
19100,1000,1000,0,0,50.22,97.34
19101,629.95,629.95,0,4,26.25,59.052
19102,70,70,0,0,0,35
19103,250,250,0,0,0,32
19104,268.15,268.15,0,3,8.29,27.0268
19105,569.8575,569.8575,0,5,29.9925,52.3375
19106,515.66,515.66,0,5,27.14,45.86
19107,170,170,0,0,9.6,16
19108,30,30,0,0,0,9.6
19109,870,870,0,0,15,72.7
19110,60,60,0,0,4,3.8
19111,393.9,0,393.9,0,0,51.6
19112,161.5,161.5,0,5,8.5,9.7
19113,195,195,0,0,0,57.42
19114,470,470,0,0,5,55
19115,280,280,0,0,2,34.73
19116,170,170,0,0,0,34.92
19117,20.21,20.21,0,0,0,2.81
19118,19,19,0,0,0,2.42
19119,70,70,0,0,4.5,8.86
19120,70,70,0,0,0,35
19121,380,380,0,5,20,39
19122,2277,0,2277,10,253,157
19123,70,70,0,0,5,4.8
19124,644.1,644.1,0,5,33.9,57
19125,450,450,0,0,0,58
19126,80,80,0,0,0.64,11.6
19127,230,230,0,0,0,29.13
19128,150,150,0,0,0,20
19129,140,140,0,0,0,16
19130,30,30,0,0,0,2.67
19131,98.078,98.078,0,5,5.162,8.278
19132,109.36,109.36,0,5,5.76,8.604
19133,373.35,373.35,0,5,19.65,32.35
19134,99.18,99.18,0,0,0,12.91
19135,50,50,0,0,0.75,6.25
19136,60,60,0,0,2,6.08
19137,60,60,0,0,0,6
19138,80,80,0,0,4,7.6
19139,90,90,0,0,0.9,10.95
19140,-4,-4,0,0,5,-4
19141,1251.84,1251.84,0,4,52.16,125.34
19142,2,2,0,0,0,0.28
19143,736.29,736.29,0,5,38.75,65.068
19144,30,30,0,0,1.11,2.8
19145,40,40,0,0,0,13.16
19146,202.49,202.49,0,5,10.66,17.1425
19147,160,160,0,0,0,22
19148,149.62,149.62,0,4,6.23,14.096
19149,199.5,199.5,0,5,10.5,20.05
19150,1700,1700,0,0,50,190
19151,98,98,0,0,0,13
19152,290,290,0,0,5,24.74
19153,357.77,357.77,0,5,18.83,30.17
19154,544.16,544.16,0,5,28.64,46.86
19155,40,40,0,0,4,4
19156,180,0,180,0,0,45
19157,200,200,0,0,3,25.8
19158,1396.8,1396.8,0,3,43.2,151.2
19159,500,500,0,0,10,73.35
19160,76,76,0,0,0,9.68
19161,430,430,0,0,16.3,37.97
19162,190,190,0,0,2,23
19163,80,80,0,0,4,7.64
19164,2231.1,2231.1,0,5,117.43,194.4435
19165,107,107,0,0,8,8.3
19166,1896.11,1896.11,0,3,58.64,201.2375
19167,174.6,174.6,0,3,5.4,18.15
19168,720,720,0,0,18.91,171.73
19169,22.25,22.25,0,5,1.17,1.709
19170,20,20,0,0,0,3.2
19171,1440,1440,0,0,30.2,69.01
19172,45,45,0,5,3.31,2.995
19173,996.38,996.38,0,4,41.52,96.284
19174,340,340,0,5,18,28
19175,114.72,0,114.72,0,0,14.94
19176,580.93,580.93,0,5,30.58,49.425
19177,100,0,100,0,0,15
19178,272.29,272.29,0,5,14.33,25.209
19179,960,960,0,3,40,59
19180,155.8,155.8,0,5,8.2,14.24
19181,595.14,595.14,0,5,31.32,50.237
19182,1100,1100,0,0,52.4,103.15
19183,364,364,0,0,18.14,36.22
19184,3,3,0,0,0,0.45
19185,1057.45,1057.45,0,3,32.7,127.5055
19186,332.5,332.5,0,5,17.5,23.54
19187,400,400,0,0,10,47.71
19188,95.2,95.2,0,0,0,12.6
19189,96,96,0,0,0,12.96
19190,49.9,49.9,0,0,0,6.51
19191,547.86,547.86,0,0,0,78.71
19192,1936.55,1936.55,0,3,59.89,175.4268
19193,75,75,0,0,0,17.2
19194,500,500,0,0,6.2,59.85
19195,300,300,0,0,2.8,37.86
19196,10,10,0,0,0.8,1.08
19197,520,520,0,0,23,44.08
19198,1200,1200,0,0,40,60
19199,50,50,0,0,0,6.53
19200,500,500,0,0,17.44,50.06
19201,1020,0,1020,0,0,127.44
19202,20,20,0,0,3.88,-0.52
19203,170,170,0,0,0.55,23.6
19204,298.48,298.48,0,0,0,38.79
19205,700,700,0,0,26.2,76.05
19206,180,180,0,0,1.14,21.31
19207,80,80,0,0,0.6,10.8
19208,200,200,0,0,6.4,21.8
19209,49.06,49.06,0,4,2.04,4.536
19210,45.89,45.89,0,5,2.42,3.885
19211,715,715,0,0,15,50.62
19212,1082.72,1082.72,0,5,56.99,91.815
19213,98.5,98.5,0,0,0,19.32
19214,687.42,687.42,0,5,36.18,57.86
19215,50,50,0,0,0,5.36
19216,120,120,0,0,0,36
19217,61.75,61.75,0,5,3.25,5.25
19218,770.16,0,770.16,6.5,53.54,57.0695
19219,95,95,0,0,0,12.1
19220,379.05,379.05,0,5,19.95,31.95
19221,130,130,0,0,0,13.12
19222,125,125,0,0,2,15
19223,140,140,0,0,5,15
19224,1070,1070,0,0,40.45,114.45
19225,160,160,0,0,0,20.2
19226,170,170,0,0,0,18.2
19227,68.25,68.25,0,0,0,9.07
19228,320,320,0,0,5,39.1
19229,440,440,0,0,20,60
19230,280,280,0,0,5,32
19231,299.25,299.25,0,5,15.75,25.25
19232,590.13,590.13,0,0,9,37.93
19233,123.6,0,123.6,0,0,16.84
19234,850,0,850,0,60,20
19235,160,160,0,0,7.7,13
19236,160,160,0,5,14.2,10.2
19237,20,20,0,0,0,3.08
19238,130,130,0,0,3,14
19239,1580,1580,0,0,45,81.89
19240,10,10,0,0,4,-2.06
19241,70,70,0,0,0,10.2
19242,90,90,0,0,0,20.79
19243,66.9,66.9,0,0,0,8.7
19244,50,50,0,0,0,4.55
19245,980,980,0,0,20,320
19246,35,35,0,0,2,7.67
19247,130,130,0,0,2.5,38.75
19248,30,30,0,0,2.88,-0.24
19249,120,120,0,0,6,10.12
19250,960,960,0,0,18,211
19251,68,68,0,0,0,9
19252,100,100,0,0,4.66,12.15
19253,20,20,0,0,0.55,1.1
19254,260,260,0,0,1.2,27.33
19255,141,0,141,0,0,18
19256,400,400,0,0,16.8,41
19257,10,0,10,0,0,1.37
19258,220,220,0,0,7.22,20.71
19259,245,245,0,0,10,23
19260,546.25,546.25,0,5,28.75,45.99
19261,256.5,256.5,0,5,13.5,23.65
19262,2840,2840,0,3.5,112.41,164.17565
19263,250.42,250.42,0,5,13.18,21.9
19264,60,60,0,0,0,16
19265,1345,1345,0,3.5,49.04,97.2086
19266,100,100,0,0,0,25
19267,180,180,0,0,0.5,29.79
19268,20,20,0,0,1,1.91
19269,430,430,0,0,20.8,38.2
19270,900,900,0,0,10,60.05
19271,590,590,0,0,23,57.8
19272,50,50,0,0,0,6.7
19273,250,250,0,0,6.49,26.98
19274,500,500,0,0,5.7,74.32
19275,95.48,95.48,0,0,0,12.36
19276,80,80,0,0,0,10.3
19277,280,280,0,0,4,32.9
19278,500,0,500,0,0,46
19279,400,400,0,0,15,10.6
19280,10,10,0,0,0,1.3
19281,190,190,0,0,0,24
19282,45.12,45.12,0,0,0,5.98
19283,200,200,0,0,0,32.5
19284,270,270,0,0,10,18.95
19285,20,20,0,0,0,3.08
19286,579.35,579.35,0,5,30.49,53.428
19287,591.85,591.85,0,5,31.15,49.85
19288,416.62,416.62,0,0,0,54.12
19289,120,120,0,0,5.3,11
19290,180.4,180.4,0,4,7.52,17.0832
19291,550.05,550.05,0,3.5,19.95,54.05
19292,175,175,0,0,5,28.9
19293,412.95,412.95,0,5,21.73,41.786
19294,676.59,676.59,0,5,35.61,51.99
19295,884.05,884.05,0,5,46.53,77.161
19296,100,100,0,5,6.18,6.201
19297,60,60,0,0,0,12
19298,290,290,0,0,10,29.13
19299,912,912,0,5,48,81.6
19300,500,500,0,0,35,22.32
19301,190,190,0,0,5,23
19302,150,150,0,0,0,22.5
19303,150,150,0,0,0.7,16.7
19304,924.92,924.92,0,5,48.68,81.52
19305,1391.61,1391.61,0,5,73.24,97.8575
19306,100,100,0,0,0,15
19307,209.05,209.05,0,4.5,9.85,18.5495
19308,178.13,178.13,0,5,9.38,16.325
19309,140.16,140.16,0,4,5.84,13.16
19310,60,60,0,0,0,18.9
19311,198,198,0,5,10.42,16.759
19312,265.05,265.05,0,5,13.95,22.44
19313,210,210,0,0,9,20
19314,1501.33,1501.33,0,5,79.02,129.0325
19315,322.81,322.81,0,5,16.99,27.31
19316,50,50,0,0,0,6.53
19317,50,50,0,0,0,11.5
19318,99,99,0,0,0,34
19319,20,20,0,0,0,6.4
19320,120,120,0,0,6,9.47
19321,320,320,0,0,0.1,57.8
19322,200,200,0,5,17.44,10.878
19323,1624.32,1624.32,0,6,103.68,121.72
19324,190,190,0,0,6,20
19325,10,10,0,0,2,-0.4
19326,240,240,0,0,11,22
19327,55.62,55.62,0,5,2.93,4.6225
19328,750,750,0,0,10.78,91.46
19329,197.13,197.13,0,5,10.38,17.775
19330,330,330,0,0,10,33.06
19331,20,20,0,0,1,3.2
19332,880,880,0,0,30,50
19333,700,700,0,0,30,135.25
19334,170,170,0,0,4.73,17.27
19335,748.7,748.7,0,5,39.41,63.475
19336,195.62,195.62,0,0,0,28.64
19337,246.5,0,246.5,0,0,29.9
19338,660.51,0,660.51,0,0,79.54
19339,483.86,483.86,0,6.5,33.64,33.8625
19340,460,460,0,0,10,22.9
19341,0.8,0.8,0,0,0,0.14
19342,90,90,0,0,5,7
19343,160,160,0,0,5,16
19344,34.54,34.54,0,5,1.82,2.922
19345,120,120,0,0,0,16
19346,142.03,142.03,0,5,7.48,18.115
19347,261.7,261.7,0,5,13.77,22.3565
19348,48,48,0,0,0,6.28
19349,400,400,0,0,8.8,36.84
19350,150,150,0,0,0,20
19351,310,310,0,5,17,28
19352,100,100,0,0,1,12.18
19353,33,33,0,0,0.3,4.56
19354,220,220,0,0,5,14.76
19355,160,160,0,0,5.99,14.32
19356,1078.44,1078.44,0,5,56.76,89.19
19357,170,170,0,0,9.35,14.55
19358,40,40,0,0,0,40
19359,250,250,0,5,16.66,17.647
19360,250,250,0,0,0,35
19361,2572.23,2572.23,0,3,79.55,244.8966
19362,190,190,0,0,0,27
19363,19.5,19.5,0,0,3,0.83
19364,17.56,17.56,0,0,0,2.42
19365,583.3,583.3,0,5,30.7,48.2
19366,555.81,555.81,0,3,17.19,81.81
19367,52,52,0,0,0,6.8
19368,150,150,0,0,2.15,17
19369,30,30,0,0,2.1,2.2
19370,305.31,305.31,0,5,16.07,26.641
19371,581.4,581.4,0,5,30.6,47
19372,50,50,0,0,4,3.44
19373,100,100,0,0,2.4,10.9
19374,500,500,0,0,38.1,36.7
19375,30,30,0,0,1.5,2.61
19376,402.88,402.88,0,5,21.2,32.216
19377,2484,2000,484,10,276,25
19378,220,220,0,0,0,22.72
19379,38.66,38.66,0,0,0,5.08
19380,129.16,129.16,0,0,0,17.26
19381,580,580,0,0,16,507.64
19382,150,150,0,0,5,13
19383,230,230,0,0,15,14.4
19384,290,290,0,0,11.45,28.45
19385,60,60,0,0,2.86,5.4
19386,1333.69,1333.69,0,5,70.19,112.956
19387,940.12,940.12,0,5,49.48,84.12
19388,100,100,0,0,0,13
19389,2500,2500,0,0,110,157
19390,187.24,0,187.24,0,0,24.58
19391,27,0,27,0,0,3.51
19392,120,120,0,0,7,10
19393,200,200,0,0,3.17,21.54
19394,320,320,0,0,15,18.59
19395,70,70,0,0,7.6,2
19396,150,150,0,0,7,15
19397,100,100,0,0,5,9
19398,10,10,0,0,0.96,-0.08
19399,430,430,0,0,10,60
19400,2370,0,2370,0,7.24,318.84
19401,60,60,0,0,3.6,5.92
19402,100,100,0,0,2.6,11.44
19403,60,60,0,0,0,13.86
19404,100,100,0,0,6,11.17
19405,200,200,0,0,1.75,25.25
19406,180,180,0,0,0,23
19407,27,27,0,0,0,2.4
19408,1193.1,1193.1,0,3,36.9,84.95
19409,250,250,0,0,0,24.39
19410,20,20,0,0,0.09,2.5
19411,80,80,0,0,1.6,12.08
19412,480,480,0,0,20,36.25
19413,80,80,0,0,7,4
19414,440,440,0,0,10,40
19415,454.1,454.1,0,5,23.9,35.1
19416,14,14,0,0,0,3.2
19417,140,140,0,0,3.52,8.96
19418,600,600,0,0,28.28,60.56
19419,170,170,0,0,0,17.88
19420,710,500,210,0,25,31.5
19421,14,14,0,0,0,1.94
19422,1570,1570,0,5,85.75,123.8025
19423,900,900,0,0,20,108.8
19424,380,380,0,0,20.96,32.12
19425,870,870,0,3,30.9,97.053
19426,550,550,0,0,10,36.9
19427,510,510,0,0,10,133
19428,170,170,0,0,5,20
19429,470,470,0,5,25.91,38.895
19430,266.57,266.57,0,5,14.03,22.97
19431,2090,2090,0,5,110,150
19432,30,30,0,0,0,6.93
19433,150,0,150,0,0,14.1
19434,2574.12,0,2574.12,5,135.48,216.02
19435,3487.5,0,3487.5,7,262.5,237.5
19436,540,0,540,0,20,60
19437,170,170,0,0,4.6,18.4
19438,230,230,0,5,15,16.8
19439,240,240,0,0,10,40
19440,550,550,0,0,10,24.8
19441,210,210,0,0,2.88,23.76
19442,35,35,0,0,0,7
19443,30,30,0,0,0,5.7
19444,220,0,220,0,0,27
19445,500,500,0,0,0,70
19446,170.72,170.72,0,3,5.28,17.72
19447,57,57,0,0,0,7.45
19448,27.72,27.72,0,0,0,3.68
19449,130,130,0,0,4.4,16
19450,339.78,339.78,0,3.5,12.32,34.2765
19451,1530,1530,0,0,50,116.5
19452,496.85,496.85,0,5,26.15,42.27
19453,1962.23,1962.23,0,5,103.28,166.425
19454,75,75,0,0,1.75,22.75
19455,130,130,0,0,1.46,16.37
19456,160,160,0,0,0,22
19457,232.75,232.75,0,5,12.25,19.85
19458,1979.71,1979.71,0,5,104.2,174.93
19459,39,39,0,0,0,5
19460,200,200,0,0,5,21
19461,484.1,0,484.1,0,0,62.7
19462,308.75,308.75,0,5,16.25,16.25
19463,997.5,997.5,0,5,52.5,83.5
19464,409.78,409.78,0,4,17.07,38.716
19465,100,100,0,0,0,13.1
19466,854.26,854.26,0,5,44.96,45.689
19467,267.05,267.05,0,5,14.06,25.245
19468,450,450,0,0,3,55.35
19469,120,120,0,0,0,20
19470,440,440,0,0,40,22.4
19471,94.78,94.78,0,0,0,14.69
19472,295,295,0,0,0.2,37.05
19473,1011.465,1011.465,0,5,53.235,80.265
19474,2890,2890,0,3.5,105.01,167.995
19475,199.5,199.5,0,5,10.5,11.5
19476,30,30,0,0,2.4,1.8
19477,160,160,0,0,1.6,19.4
19478,80,80,0,0,4,21.19
19479,411.96,411.96,0,6.5,28.64,28.761
19480,347.61,347.61,0,5,18.3,29.405
19481,250,250,0,0,6.44,25.88
19482,17,17,0,0,0.44,1.95
19483,90,90,0,0,0,9
19484,280,280,0,0,3,33.97
19485,1650,1650,0,5,91,135.34
19486,65,65,0,0,0,10
19487,96,96,0,0,0,12.56
19488,3787.97,3787.97,0,5,199.37,353.233
19489,135,135,0,0,4,14
19490,1570,1570,0,5,88,127.54
19491,320.15,320.15,0,5,16.85,29.75
19492,282.34,282.34,0,5,14.86,19.97
19493,310,310,0,0,5,28.85
19494,130,130,0,0,5,13
19495,16,16,0,0,0.44,0.88
19496,278.58,278.58,0,3,8.62,28.844
19497,384.12,384.12,0,3,11.88,42.12
19498,850,850,0,0,9,102.14
19499,3350,3350,0,5,194.42,327.669
19500,300,300,0,0,10,28.38
19501,20,20,0,0,0,6
19502,150,0,150,0,0,22.5
19503,19.7,19.7,0,0,0,2.55
19504,170,170,0,0,0,20.9
19505,200,200,0,0,0,28.55
19506,225,225,0,0,1.95,32.05
19507,430,430,0,0,15,43.5
19508,500,500,0,0,40,30
19509,862.19,0,862.19,5,45.38,84.6215
19510,200,200,0,0,5,21
19511,50,50,0,0,0,5
19512,400,400,0,0,11,43
19513,480,480,0,0,11,69.98
19514,1360.28,1360.28,0,0,58,63.99
19515,270,270,0,0,10,50
19516,600,600,0,0,4,81.9
19517,170,170,0,0,0,18.2
19518,260,260,0,0,5.9,25.84
19519,60,60,0,0,0.6,7.3
19520,136,136,0,0,0,22.46
19521,320,320,0,0,5.3,42.3
19522,1780.98,1780.98,0,5,88.8,157.04
19523,320,320,0,0,14,30.35
19524,750,750,0,0,24,76.62
19525,775.28,775.28,0,5,40.8,58.296
19526,86.58,86.58,0,0,0,11.28
19527,930,930,0,0,20,131.5
19528,300,300,0,0,8.4,34
19529,330,330,0,0,9,54.3
19530,96.8,96.8,0,0,0,12.64
19531,290,290,0,0,10,21.54
19532,120,120,0,0,5,20
19533,89.88,89.88,0,0,0,13.58
19534,626.51,626.51,0,5,32.97,49.776
19535,76,76,0,5,4,7.6
19536,36.6,36.6,0,0,0,5.26
19537,1746.65,1746.65,0,3.5,63.35,172.65
19538,180,180,0,0,2,23.12
19539,810.6,810.6,0,0,18,68.75
19540,185,185,0,0,5,21
19541,2150.04,0,2150.04,5,113.16,176.34
19542,96,96,0,0,0,12.56
19543,36.6,36.6,0,0,0,5.26
19544,958.09,958.09,0,5,50.43,85.574
19545,600,600,0,0,15.34,72.26
19546,210,210,0,0,5,24
19547,258,258,0,0,0,34.2
19548,380,380,0,0,9.56,37.56
19549,380,380,0,0,6,42.2
19550,365.47,365.47,0,5,19.24,32.365
19551,150,150,0,0,7.5,13
19552,100,100,0,0,0,9
19553,930,930,0,0,45.5,81.4
19554,1993.85,1993.85,0,5,104.94,195.9305
19555,1200,1200,0,0,94.95,79.02
19556,197.13,197.13,0,5,10.38,15.625
19557,2004.78,2004.78,0,5,105.51,166.0155
19558,170,170,0,0,0,15.85
19559,220,220,0,0,2.4,25.77
19560,440,440,0,0,20,60
19561,713.55,713.55,0,5,37.56,62.195
19562,350,350,0,0,13.1,35.3
19563,1100,1100,0,0,60,98.1
19564,92.1,92.1,0,0,0,12.71
19565,370,370,0,0,14,36.08
19566,143.38,143.38,0,0,0,27.63
19567,708.32,708.32,0,5,37.28,47.84
19568,23.72,23.72,0,0,0,4.46
19569,150,150,0,0,0,19.6
19570,60,60,0,0,0,13.2
19571,250,0,250,0,0,37.5
19572,240,240,0,0,5.45,26.01
19573,10,10,0,0,0,2.9
19574,437,437,0,5,23,36
19575,600,600,0,0,30,52.2
19576,400,400,0,0,0,52
19577,320,320,0,0,8,34.8
19578,170,170,0,0,5,20
19579,132.62,132.62,0,5,6.98,11.17
19580,210,210,0,0,10,21.75
19581,129.77,129.77,0,5,6.83,10.51
19582,450,450,0,0,10,38.06
19583,207.96,207.96,0,5,10.95,17.455
19584,368.6,0,0,3,11.4,38.6
19585,230,230,0,0,4.44,24.88
19586,1050,400,650,0,35,40.12
19587,100,100,0,0,0,18
19588,10,10,0,0,0,1.4
19589,800,800,0,0,30.6,117.2
19590,20.88,20.88,0,0,0,2.72
19591,380,380,0,0,12.6,39.6
19592,607.15,607.15,0,5,31.96,53.545
19593,130,130,0,0,3.1,17.08
19594,168.63,168.63,0,5,8.88,14.625
19595,115,115,0,0,2.1,13.14
19596,120,120,0,0,3.8,12.4
19597,380,380,0,0,26.9,-0.2
19598,330.52,330.52,0,5,17.4,29.724
19599,307.32,307.32,0,3,9.5,32.4954
19600,650,650,0,0,20,14.9
19601,50,50,0,0,0,9
19602,81.51,81.51,0,5,4.29,6.21
19603,261.11,261.11,0,5,13.74,23.3575
19604,550.43,550.43,0,5,28.97,54.8
19605,120,120,0,0,5.02,10.38
19606,350,350,0,0,11.54,32.08
19607,150,150,0,0,0,20.7
19608,300,300,0,0,0,54
19609,199,199,0,0,0,27.25
19610,892.81,892.81,0,5,46.99,75.21
19611,30.5,30.5,0,5,1.61,2.695
19612,80,80,0,0,0.8,9.1
19613,600,600,0,0,15.95,52.75
19614,596.125,596.125,0,5,31.375,54.725
19615,36.6,36.6,0,0,0,5.26
19616,344.33,344.33,0,5,18.12,28.9775
19617,340,340,0,0,11.3,31.9
19618,100,100,0,0,2.3,10.9
19619,240,240,0,0,11.58,20.16
19620,420,420,0,0,15,68.5
19621,720,720,0,0,21,76
19622,200,200,0,0,5,21
19623,60,60,0,0,3,5.22
19624,19.18,19.18,0,0,0,1.54
19625,34.6,0,34.6,0,0,6.68
19626,90,90,0,0,0,18
19627,110,110,0,0,0,13.5
19628,99,99,0,0,5,21.4
19629,330,330,0,0,15,3.6
19630,80,80,0,0,1.5,9.5
19631,96.75,96.75,0,5,5.09,7.428
19632,420.72,420.72,0,5,22.14,34.377
19633,380,380,0,0,10,31.79
19634,130,130,0,0,0,19.25
19635,80,80,0,0,1.9,8.84
19636,60,60,0,0,0,12
19637,438.64,438.64,0,5,23.09,37.1835
19638,70,70,0,0,0,35
19639,88.3,88.3,0,0,0,11.46
19640,1105.99,1105.99,0,5,58.21,93.39
19641,200,200,0,0,12.8,12.72
19642,25,25,0,0,1.88,2.2
19643,200,200,0,0,4.65,23.06
19644,394,394,0,0,22,33
19645,200,200,0,0,8,19.1
19646,20,20,0,0,0.55,1.1
19647,2,2,0,0,0,0.3
19648,1300,1300,0,0,33.8,104.35
19649,260,260,0,0,9.7,25.72
19650,40,40,0,0,1.1,2.2
19651,754.9175,754.9175,0,5,39.7325,65.7975
19652,567.45,567.45,0,3,17.55,60.95
19653,2469.44,2469.44,0,3.5,89.57,166.335
19654,160,160,0,0,0,21
19655,36.6,36.6,0,0,0,5.26
19656,190.99,190.99,0,3,5.91,20.393
19657,820,0,820,0,22,86.24
19658,50,50,0,0,0,6
19659,200,200,0,0,5.44,22.56
19660,427.77,427.77,0,3,13.23,40.95
19661,600,600,0,0,15,34.2
19662,14,14,0,0,0,2.04
19663,15,15,0,0,0,2.25
19664,159.6,159.6,0,5,8.4,14.88
19665,50,50,0,0,0,6.05
19666,82.752,82.752,0,5,9.008,3.422
19667,3000,3000,0,0,220,340
19668,60,60,0,0,0,13.86
19669,70,70,0,0,3,7.85
19670,100,100,0,0,4.65,10
19671,20,20,0,0,3.8,0.19
19672,77,77,0,0,0,6.68
19673,160,160,0,0,5,10.14
19674,105,105,0,0,3.2,15.6
19675,1225.79,1225.79,0,5,64.52,105.575
19676,4862.1,4862.1,0,5,255.9,255.9
19677,870,870,0,0,15,72.7
19678,10,10,0,0,0,2.2
19679,240,240,0,0,0,31.3
19680,170,170,0,0,0,28
19681,520,520,0,0,24.86,47.05
19682,112.77,112.77,0,5,5.94,8.665
19683,1000,1000,0,5,60,85
19684,49,49,0,0,0,6.79
19685,130,130,0,0,2.72,16.54
19686,400,0,400,0,16,38.6
19687,640,0,640,0,27.5,65.6
19688,2247.75,0,2247.75,7.5,182.25,263.75
19689,300,300,0,5,22.51,20.495
19690,52.25,52.25,0,5,2.75,12.25
19691,600,600,0,0,10,38.8
19692,560,560,0,0,0,93.1
19693,120,120,0,0,1,14.77
19694,100,100,0,0,0.69,11.08
19695,700,700,0,0,17.3,78.02
19696,7,7,0,0,0,1.4
19697,50,50,0,0,6.7,2.54
19698,100,100,0,0,5,3.56
19699,430,430,0,0,2,54.52
19700,48,48,0,0,0,6.28
19701,10,10,0,0,0,1.5
19702,217.38,0,217.38,7.5,17.63,11.195
19703,6937.5,0,6937.5,7.5,562.5,437.5
19704,20.55,20.55,0,0,0,1.65
19705,71.25,71.25,0,5,3.75,6.05
19706,51.3,51.3,0,5,2.7,10.3
19707,57,57,0,0,0,7.45
19708,130,130,0,0,0,33
19709,169.5,169.5,0,0,0,23
19710,200,0,200,0,15.7,11.3
19711,289.7,289.7,0,0,0,34.48
19712,190,190,0,0,0.4,24.4
19713,190,190,0,0,0,24
19714,530,530,0,0,1.75,71.58
19715,30,30,0,0,0,10.9
19716,100,100,0,0,0,11
19717,460,460,0,5,29.71,22.465
19718,200,200,0,0,0,24
19719,3280,3280,0,0,105,213.05
19720,20,20,0,0,0,3
19721,100,100,0,0,0,13
19722,1239.25,1239.25,0,5,4.75,157.65
19723,327.7,327.7,0,4,13.65,33.596
19724,307.14,307.14,0,5,16.17,26.535
19725,160,160,0,0,2,19.4
19726,213.75,213.75,0,5,11.25,17.95
19727,68,68,0,0,0,11.4
19728,311.6,311.6,0,5,16.4,26.4
19729,280,280,0,0,5,37.75
19730,49.5,49.5,0,0,0,20.79
19731,704.45,704.45,0,3.5,25.55,54.45
19732,579.12,579.12,0,5,30.48,49.12
19733,210,210,0,0,5,18.9
19734,185.82,185.82,0,5,9.78,15.82
19735,103.1,103.1,0,0,0,14.52
19736,1450,1450,0,3,48.4,141.798
19737,110,110,0,0,0,11
19738,570,570,0,5,30,68
19739,1408.57,1408.57,0,5,74.14,124.965
19740,990.85,990.85,0,5,52.15,84.25
19741,560.5,560.5,0,5,29.5,51.3
19742,130,130,0,0,5.2,14.8
